Item,Date,Location,Robot,Version,Miles,OnHours,MotionHours,Utilization,Source
78008,2025-06-16,sierra-gold,8472,,5.2,8.616667,1.966667,0.22824,Sierra Gold.csv
78002,2025-06-16,sierra-gold,8475,,6.4,8.783333,1.9,0.216319,Sierra Gold.csv
78006,2025-06-16,sierra-gold,8480,,5.6,8.283333,1.633333,0.197183,Sierra Gold.csv
78109,2025-06-17,sierra-gold,8431,,6.8,8.266667,2.033333,0.245968,Sierra Gold.csv
78101,2025-06-17,sierra-gold,8432,,4.5,8.816667,2.066667,0.234405,Sierra Gold.csv
78103,2025-06-17,sierra-gold,8433,,4.3,8.916667,2.083333,0.233645,Sierra Gold.csv
78102,2025-06-17,sierra-gold,8472,,4.2,8.766667,2,0.228137,Sierra Gold.csv
78112,2025-06-17,sierra-gold,8475,,5.9,8.633333,1.75,0.202703,Sierra Gold.csv
78111,2025-06-17,sierra-gold,8480,,6.2,8.55,1.866667,0.218324,Sierra Gold.csv
78251,2025-06-18,sierra-gold,8431,,3.3,7.733333,1.3,0.168103,Sierra Gold.csv
78241,2025-06-18,sierra-gold,8432,,5,8.75,1.983333,0.226667,Sierra Gold.csv
78243,2025-06-18,sierra-gold,8433,,5.4,8.916667,2.133333,0.239252,Sierra Gold.csv
78242,2025-06-18,sierra-gold,8472,,5.3,8.9,2.083333,0.234082,Sierra Gold.csv
78249,2025-06-18,sierra-gold,8475,,4.3,8.433333,1.683333,0.199605,Sierra Gold.csv
78254,2025-06-18,sierra-gold,8480,,4.5,8.116667,1.683333,0.207392,Sierra Gold.csv
78381,2025-06-19,sierra-gold,8431,,2.8,8.15,1.15,0.141104,Sierra Gold.csv
78384,2025-06-19,sierra-gold,8432,,3.6,7.4,1.4,0.189189,Sierra Gold.csv
78386,2025-06-19,sierra-gold,8433,,5,8.516667,2.133333,0.250489,Sierra Gold.csv
78385,2025-06-19,sierra-gold,8472,,3.7,7.816667,1.416667,0.181237,Sierra Gold.csv
78376,2025-06-19,sierra-gold,8475,,4.2,8.366667,1.833333,0.219124,Sierra Gold.csv
78383,2025-06-19,sierra-gold,8480,,3.2,8.35,1.316667,0.157685,Sierra Gold.csv
78567,2025-06-20,sierra-gold,8431,,4.9,8.3,1.516667,0.182731,Sierra Gold.csv
78564,2025-06-20,sierra-gold,8432,,6.7,8.283333,2.016667,0.243461,Sierra Gold.csv
78559,2025-06-20,sierra-gold,8433,,6.5,8.783333,2.516667,0.286528,Sierra Gold.csv
78565,2025-06-20,sierra-gold,8472,,6.3,8.55,1.9,0.222222,Sierra Gold.csv
78558,2025-06-20,sierra-gold,8475,,6.4,8.816667,2.466667,0.279773,Sierra Gold.csv
78560,2025-06-20,sierra-gold,8480,,6.7,8.8,2.55,0.289773,Sierra Gold.csv
78785,2025-06-23,sierra-gold,8431,,4.3,8.25,1.416667,0.171717,Sierra Gold.csv
78783,2025-06-23,sierra-gold,8432,,4.4,8.533333,1.383333,0.162109,Sierra Gold.csv
78781,2025-06-23,sierra-gold,8433,,6,8.816667,2.316667,0.26276,Sierra Gold.csv
78784,2025-06-23,sierra-gold,8472,,4.3,8.4,1.416667,0.168651,Sierra Gold.csv
78780,2025-06-23,sierra-gold,8475,,6.1,9,2.4,0.266667,Sierra Gold.csv
78782,2025-06-23,sierra-gold,8480,,5.7,8.933333,2.3,0.257463,Sierra Gold.csv
78910,2025-06-24,sierra-gold,8431,,4.9,8.283333,1.533333,0.185111,Sierra Gold.csv
78908,2025-06-24,sierra-gold,8432,,5.4,8.416667,1.716667,0.20396,Sierra Gold.csv
78912,2025-06-24,sierra-gold,8433,,5.2,8.533333,2.033333,0.238281,Sierra Gold.csv
78909,2025-06-24,sierra-gold,8472,,5.1,8.466667,1.583333,0.187008,Sierra Gold.csv
78911,2025-06-24,sierra-gold,8475,,4.7,8.533333,1.966667,0.230469,Sierra Gold.csv
78914,2025-06-24,sierra-gold,8480,,4.9,8.583333,2.033333,0.236893,Sierra Gold.csv
79028,2025-06-25,sierra-gold,8431,,4.2,8.2,1.466667,0.178862,Sierra Gold.csv
79027,2025-06-25,sierra-gold,8432,,4,8.15,1.416667,0.173824,Sierra Gold.csv
79033,2025-06-25,sierra-gold,8433,,4,8.5,1.566667,0.184314,Sierra Gold.csv
79032,2025-06-25,sierra-gold,8472,,4.7,8.583333,1.65,0.192233,Sierra Gold.csv
79031,2025-06-25,sierra-gold,8475,,4.6,8.366667,1.7,0.203187,Sierra Gold.csv
79030,2025-06-25,sierra-gold,8480,,4.1,8.066667,1.6,0.198347,Sierra Gold.csv
79242,2025-06-26,sierra-gold,8431,,5.1,8.666667,1.833333,0.211538,Sierra Gold.csv
79240,2025-06-26,sierra-gold,8432,,4.6,8.35,1.616667,0.193613,Sierra Gold.csv
79238,2025-06-26,sierra-gold,8433,,6.2,8.816667,2.183333,0.247637,Sierra Gold.csv
79241,2025-06-26,sierra-gold,8472,,3.8,8.066667,1.4,0.173554,Sierra Gold.csv
79237,2025-06-26,sierra-gold,8475,,6.7,8.883333,2.316667,0.260788,Sierra Gold.csv
79239,2025-06-26,sierra-gold,8480,,6.2,8.8,2.2,0.25,Sierra Gold.csv
79376,2025-06-27,sierra-gold,8431,,6.1,8.466667,1.8,0.212598,Sierra Gold.csv
79374,2025-06-27,sierra-gold,8432,,6.5,8.5,1.783333,0.209804,Sierra Gold.csv
79371,2025-06-27,sierra-gold,8433,,8.4,8.8,2.716667,0.308712,Sierra Gold.csv
79375,2025-06-27,sierra-gold,8472,,5.8,8.4,1.65,0.196429,Sierra Gold.csv
79369,2025-06-27,sierra-gold,8475,,8,8.833333,2.516667,0.284906,Sierra Gold.csv
79372,2025-06-27,sierra-gold,8480,,8,8.7,2.566667,0.295019,Sierra Gold.csv
79546,2025-06-30,sierra-gold,8431,,4.2,6.15,1.2,0.195122,Sierra Gold.csv
79544,2025-06-30,sierra-gold,8432,,6.2,8.05,1.75,0.217391,Sierra Gold.csv
79547,2025-06-30,sierra-gold,8433,,8,8.716667,2.966667,0.340344,Sierra Gold.csv
79545,2025-06-30,sierra-gold,8472,,6.3,8.25,1.8,0.218182,Sierra Gold.csv
79542,2025-06-30,sierra-gold,8475,,7.8,8.65,2.8,0.323699,Sierra Gold.csv
79548,2025-06-30,sierra-gold,8480,,7.9,8.666667,2.9,0.334615,Sierra Gold.csv
79699,2025-07-01,sierra-gold,8431,,1.6,3.5,0.516667,0.147619,Sierra Gold.csv
79696,2025-07-01,sierra-gold,8432,,5.7,7.983333,1.7,0.212944,Sierra Gold.csv
79693,2025-07-01,sierra-gold,8433,,7.3,8.35,2.95,0.353293,Sierra Gold.csv
79697,2025-07-01,sierra-gold,8472,,5,8.2,1.5,0.182927,Sierra Gold.csv
79692,2025-07-01,sierra-gold,8475,,6.8,8.533333,2.783333,0.326172,Sierra Gold.csv
79694,2025-07-01,sierra-gold,8480,,7.2,8.7,2.916667,0.335249,Sierra Gold.csv
79878,2025-07-02,sierra-gold,8431,,5.2,8.566667,1.583333,0.184825,Sierra Gold.csv
79874,2025-07-02,sierra-gold,8432,,4.3,8.066667,1.316667,0.163223,Sierra Gold.csv
79871,2025-07-02,sierra-gold,8433,,6.9,8.75,2.816667,0.321905,Sierra Gold.csv
79875,2025-07-02,sierra-gold,8472,,4.4,8.25,1.4,0.169697,Sierra Gold.csv
79870,2025-07-02,sierra-gold,8475,,6.7,8.633333,2.783333,0.322394,Sierra Gold.csv
79872,2025-07-02,sierra-gold,8480,,7.4,8.616667,2.85,0.330754,Sierra Gold.csv
80018,2025-07-03,sierra-gold,8431,,3.5,7.55,1.1,0.145695,Sierra Gold.csv
80016,2025-07-03,sierra-gold,8432,,2.7,8.466667,0.9,0.106299,Sierra Gold.csv
80010,2025-07-03,sierra-gold,8433,,7.3,8.483333,2.85,0.335953,Sierra Gold.csv
80017,2025-07-03,sierra-gold,8472,,2.5,7.483333,0.866667,0.115813,Sierra Gold.csv
80009,2025-07-03,sierra-gold,8475,,6.9,8.6,2.683333,0.312016,Sierra Gold.csv
80012,2025-07-03,sierra-gold,8480,,7.3,8.6,2.85,0.331395,Sierra Gold.csv
80286,2025-07-07,sierra-gold,8431,,5,8.566667,1.583333,0.184825,Sierra Gold.csv
80284,2025-07-07,sierra-gold,8432,,5,8.666667,1.55,0.178846,Sierra Gold.csv
80282,2025-07-07,sierra-gold,8433,,4.2,8.566667,1.533333,0.178988,Sierra Gold.csv
80285,2025-07-07,sierra-gold,8472,,5.2,8.25,1.683333,0.20404,Sierra Gold.csv
80281,2025-07-07,sierra-gold,8475,,5.4,8.566667,1.85,0.215953,Sierra Gold.csv
80283,2025-07-07,sierra-gold,8480,,5.1,8.6,1.8,0.209302,Sierra Gold.csv
80399,2025-07-08,sierra-gold,8431,,5.4,8.533333,1.75,0.205078,Sierra Gold.csv
80396,2025-07-08,sierra-gold,8432,,4.6,8.15,1.5,0.184049,Sierra Gold.csv
80393,2025-07-08,sierra-gold,8433,,5.9,8.716667,2.4,0.275335,Sierra Gold.csv
80397,2025-07-08,sierra-gold,8472,,4.2,8.3,1.4,0.168675,Sierra Gold.csv
80392,2025-07-08,sierra-gold,8475,,5.7,8.8,2.333333,0.265152,Sierra Gold.csv
80394,2025-07-08,sierra-gold,8480,,5.4,8.75,2.216667,0.253333,Sierra Gold.csv
80538,2025-07-09,sierra-gold,8431,,5.3,8.45,1.866667,0.220907,Sierra Gold.csv
80534,2025-07-09,sierra-gold,8432,,4.8,8.066667,1.55,0.192149,Sierra Gold.csv
80531,2025-07-09,sierra-gold,8433,,6.5,8.766667,2.566667,0.292776,Sierra Gold.csv
80535,2025-07-09,sierra-gold,8472,,3.9,8.066667,1.3,0.161157,Sierra Gold.csv
80528,2025-07-09,sierra-gold,8475,,6.8,8.683333,2.733333,0.314779,Sierra Gold.csv
80533,2025-07-09,sierra-gold,8480,,6.5,8.716667,2.566667,0.294455,Sierra Gold.csv
80700,2025-07-10,sierra-gold,8431,,4.6,8.133333,1.583333,0.194672,Sierra Gold.csv
80697,2025-07-10,sierra-gold,8432,,4,8.016667,1.4,0.174636,Sierra Gold.csv
80695,2025-07-10,sierra-gold,8433,,6.6,8.616667,2.75,0.319149,Sierra Gold.csv
80699,2025-07-10,sierra-gold,8472,,4.7,8.45,1.683333,0.199211,Sierra Gold.csv
80693,2025-07-10,sierra-gold,8475,,6.8,8.483333,2.766667,0.32613,Sierra Gold.csv
80696,2025-07-10,sierra-gold,8480,,6.6,8.5,2.716667,0.319608,Sierra Gold.csv
80858,2025-07-11,sierra-gold,8431,,4.6,6.916667,1.566667,0.226506,Sierra Gold.csv
80827,2025-07-11,sierra-gold,8432,,4.1,6.983333,1.416667,0.202864,Sierra Gold.csv
80814,2025-07-11,sierra-gold,8433,,4.6,7,1.816667,0.259524,Sierra Gold.csv
80834,2025-07-11,sierra-gold,8472,,4.3,7.016667,1.5,0.213777,Sierra Gold.csv
80816,2025-07-11,sierra-gold,8475,,4.1,7.1,1.666667,0.234742,Sierra Gold.csv
80815,2025-07-11,sierra-gold,8480,,4.8,7.016667,1.833333,0.261283,Sierra Gold.csv
81187,2025-07-14,sierra-gold,8431,,4.8,8.716667,1.65,0.189293,Sierra Gold.csv
81193,2025-07-14,sierra-gold,8432,,4.7,8.566667,1.616667,0.188716,Sierra Gold.csv
81186,2025-07-14,sierra-gold,8433,,0.8,8.616667,0.35,0.040619,Sierra Gold.csv
81194,2025-07-14,sierra-gold,8472,,4.5,8.283333,1.55,0.187123,Sierra Gold.csv
81190,2025-07-14,sierra-gold,8475,,1.2,8.383333,0.516667,0.06163,Sierra Gold.csv
81189,2025-07-14,sierra-gold,8480,,1.1,8.633333,0.483333,0.055985,Sierra Gold.csv
81351,2025-07-15,sierra-gold,8431,,5.2,8.433333,1.766667,0.209486,Sierra Gold.csv
81347,2025-07-15,sierra-gold,8432,,5.4,8.633333,1.85,0.214286,Sierra Gold.csv
81386,2025-07-15,sierra-gold,8433,,2.4,5.883333,1.016667,0.172805,Sierra Gold.csv
81348,2025-07-15,sierra-gold,8472,,5.4,8.45,1.816667,0.21499,Sierra Gold.csv
81384,2025-07-15,sierra-gold,8475,,2.7,5.85,1.1,0.188034,Sierra Gold.csv
81387,2025-07-15,sierra-gold,8480,,3,5.85,1.216667,0.207977,Sierra Gold.csv
81498,2025-07-16,sierra-gold,8431,,5.2,8.016667,1.8,0.224532,Sierra Gold.csv
81495,2025-07-16,sierra-gold,8432,,5.6,8.6,1.933333,0.224806,Sierra Gold.csv
81487,2025-07-16,sierra-gold,8433,,5,8.75,1.883333,0.215238,Sierra Gold.csv
81497,2025-07-16,sierra-gold,8472,,5.4,8.6,1.966667,0.228682,Sierra Gold.csv
81485,2025-07-16,sierra-gold,8475,,5.3,8.716667,2.033333,0.23327,Sierra Gold.csv
81494,2025-07-16,sierra-gold,8480,,4.9,8.366667,1.916667,0.229084,Sierra Gold.csv
81692,2025-07-17,sierra-gold,8431,,4.7,8.45,1.666667,0.197239,Sierra Gold.csv
81681,2025-07-17,sierra-gold,8432,,5.3,8.216667,1.833333,0.223124,Sierra Gold.csv
81675,2025-07-17,sierra-gold,8433,,5,8.566667,1.816667,0.212062,Sierra Gold.csv
81684,2025-07-17,sierra-gold,8472,,5.5,8.383333,1.933333,0.230616,Sierra Gold.csv
81674,2025-07-17,sierra-gold,8475,,5.6,8.7,2.033333,0.233716,Sierra Gold.csv
81677,2025-07-17,sierra-gold,8480,,4.8,8.7,1.75,0.201149,Sierra Gold.csv
81851,2025-07-18,sierra-gold,8431,,5.3,8.716667,1.916667,0.219885,Sierra Gold.csv
81841,2025-07-18,sierra-gold,8432,,4,8.733333,1.516667,0.173664,Sierra Gold.csv
81832,2025-07-18,sierra-gold,8433,,5,8.633333,1.933333,0.223938,Sierra Gold.csv
81842,2025-07-18,sierra-gold,8472,,4.5,8.25,1.666667,0.20202,Sierra Gold.csv
81830,2025-07-18,sierra-gold,8475,,5,8.533333,1.95,0.228516,Sierra Gold.csv
81834,2025-07-18,sierra-gold,8480,,4.8,8.566667,1.916667,0.223735,Sierra Gold.csv
82046,2025-07-21,sierra-gold,8431,,3,8.716667,1.1,0.126195,Sierra Gold.csv
82044,2025-07-21,sierra-gold,8432,,3.3,8.433333,1.183333,0.140316,Sierra Gold.csv
82045,2025-07-21,sierra-gold,8433,,6.1,8.716667,2.216667,0.254302,Sierra Gold.csv
82049,2025-07-21,sierra-gold,8472,,2.3,8.183333,0.966667,0.118126,Sierra Gold.csv
82043,2025-07-21,sierra-gold,8475,,6.6,8.7,2.383333,0.273946,Sierra Gold.csv
82047,2025-07-21,sierra-gold,8480,,6.7,8.683333,2.383333,0.274472,Sierra Gold.csv
82269,2025-07-22,sierra-gold,8431,,0.2,0.15,0.083333,0.555556,Sierra Gold.csv
82299,2025-07-22,sierra-gold,8431,,7.2,8.583333,1.966667,0.229126,Sierra Gold.csv
82329,2025-07-22,sierra-gold,8431,,0.2,0.15,0.083333,0.555556,Sierra Gold.csv
82359,2025-07-22,sierra-gold,8431,,0.2,0.15,0.083333,0.555556,Sierra Gold.csv
82256,2025-07-22,sierra-gold,8432,,0.3,0.116667,0.083333,0.714286,Sierra Gold.csv
82286,2025-07-22,sierra-gold,8432,,7,8.283333,1.9,0.229376,Sierra Gold.csv
82316,2025-07-22,sierra-gold,8432,,0.3,0.116667,0.083333,0.714286,Sierra Gold.csv
82346,2025-07-22,sierra-gold,8432,,0.3,0.116667,0.083333,0.714286,Sierra Gold.csv
82247,2025-07-22,sierra-gold,8433,,7,8.683333,2.366667,0.272553,Sierra Gold.csv
82259,2025-07-22,sierra-gold,8472,,0.2,0.133333,0.066667,0.5,Sierra Gold.csv
82289,2025-07-22,sierra-gold,8472,,7.1,8.616667,1.95,0.226306,Sierra Gold.csv
82319,2025-07-22,sierra-gold,8472,,0.2,0.133333,0.066667,0.5,Sierra Gold.csv
82349,2025-07-22,sierra-gold,8472,,0.2,0.133333,0.066667,0.5,Sierra Gold.csv
82245,2025-07-22,sierra-gold,8475,,7.2,8.566667,2.416667,0.282101,Sierra Gold.csv
82249,2025-07-22,sierra-gold,8480,,7.4,8.666667,2.433333,0.280769,Sierra Gold.csv
82537,2025-07-23,sierra-gold,8431,,6.8,8.433333,1.933333,0.229249,Sierra Gold.csv
82522,2025-07-23,sierra-gold,8432,,6.3,8.566667,1.733333,0.202335,Sierra Gold.csv
82515,2025-07-23,sierra-gold,8433,,3.7,7.783333,1.35,0.173448,Sierra Gold.csv
82524,2025-07-23,sierra-gold,8472,,5.7,8.25,1.7,0.206061,Sierra Gold.csv
82514,2025-07-23,sierra-gold,8475,,2.7,7.766667,1.016667,0.130901,Sierra Gold.csv
82517,2025-07-23,sierra-gold,8480,,3.2,7.783333,1.183333,0.152034,Sierra Gold.csv
82771,2025-07-24,sierra-gold,8431,,5.4,7.833333,1.716667,0.219149,Sierra Gold.csv
82769,2025-07-24,sierra-gold,8432,,5.4,8.516667,1.683333,0.197652,Sierra Gold.csv
82710,2025-07-24,sierra-gold,8433,,3,8.933333,1.233333,0.13806,Sierra Gold.csv
82770,2025-07-24,sierra-gold,8472,,6.2,8.45,1.9,0.224852,Sierra Gold.csv
82705,2025-07-24,sierra-gold,8475,,2.3,8.766667,0.933333,0.106464,Sierra Gold.csv
82715,2025-07-24,sierra-gold,8480,,2.7,8.783333,1.116667,0.127135,Sierra Gold.csv
82905,2025-07-25,sierra-gold,8431,,4,7.783333,1.266667,0.162741,Sierra Gold.csv
82902,2025-07-25,sierra-gold,8432,,5.2,8.35,1.616667,0.193613,Sierra Gold.csv
82898,2025-07-25,sierra-gold,8433,,7.5,8.633333,2.866667,0.332046,Sierra Gold.csv
82903,2025-07-25,sierra-gold,8472,,3.8,8.25,1.25,0.151515,Sierra Gold.csv
82895,2025-07-25,sierra-gold,8475,,7.9,8.433333,2.95,0.349802,Sierra Gold.csv
82900,2025-07-25,sierra-gold,8480,,8.3,8.633333,3.1,0.359073,Sierra Gold.csv
83110,2025-07-28,sierra-gold,8431,,2.7,8.266667,1.066667,0.129032,Sierra Gold.csv
83107,2025-07-28,sierra-gold,8432,,3.7,8.216667,1.333333,0.162272,Sierra Gold.csv
83100,2025-07-28,sierra-gold,8433,,7.4,8.483333,3.1,0.365422,Sierra Gold.csv
83108,2025-07-28,sierra-gold,8472,,3.3,8.283333,1.2,0.144869,Sierra Gold.csv
83098,2025-07-28,sierra-gold,8475,,7.3,8.533333,3.083333,0.361328,Sierra Gold.csv
83102,2025-07-28,sierra-gold,8480,,7.4,8.466667,3.116667,0.36811,Sierra Gold.csv
83241,2025-07-29,sierra-gold,8431,,3.6,8.283333,1.416667,0.171026,Sierra Gold.csv
83249,2025-07-29,sierra-gold,8432,,3.7,8.183333,1.416667,0.173116,Sierra Gold.csv
83233,2025-07-29,sierra-gold,8433,,6,8.566667,2.55,0.297665,Sierra Gold.csv
83250,2025-07-29,sierra-gold,8472,,3.2,7.966667,1.283333,0.161088,Sierra Gold.csv
83232,2025-07-29,sierra-gold,8475,,6,8.466667,2.433333,0.287402,Sierra Gold.csv
83235,2025-07-29,sierra-gold,8480,,5.8,8.566667,2.5,0.291829,Sierra Gold.csv
83368,2025-07-30,sierra-gold,8431,,5.1,8.583333,1.966667,0.229126,Sierra Gold.csv
83366,2025-07-30,sierra-gold,8432,,5.1,8.2,1.966667,0.239837,Sierra Gold.csv
83360,2025-07-30,sierra-gold,8433,,4.1,8.566667,1.35,0.157588,Sierra Gold.csv
83367,2025-07-30,sierra-gold,8472,,4.9,8.283333,1.933333,0.2334,Sierra Gold.csv
83359,2025-07-30,sierra-gold,8475,,3.5,8.566667,1.15,0.134241,Sierra Gold.csv
83361,2025-07-30,sierra-gold,8480,,4.4,8.733333,1.466667,0.167939,Sierra Gold.csv
83515,2025-07-31,sierra-gold,8431,,4.7,8.633333,1.733333,0.200772,Sierra Gold.csv
83513,2025-07-31,sierra-gold,8432,,3.9,8.283333,1.45,0.17505,Sierra Gold.csv
83510,2025-07-31,sierra-gold,8433,,6,8.55,2.216667,0.259259,Sierra Gold.csv
83514,2025-07-31,sierra-gold,8472,,4.4,8.166667,1.683333,0.206122,Sierra Gold.csv
83509,2025-07-31,sierra-gold,8475,,4.7,8.5,2.016667,0.237255,Sierra Gold.csv
83511,2025-07-31,sierra-gold,8480,,5.1,8.583333,2.066667,0.240777,Sierra Gold.csv
83627,2025-08-01,sierra-gold,8431,,1.2,6.683333,0.4,0.05985,Sierra Gold.csv
83625,2025-08-01,sierra-gold,8432,,2.6,6.75,0.9,0.133333,Sierra Gold.csv
83611,2025-08-01,sierra-gold,8433,,6.9,8.5,2.75,0.323529,Sierra Gold.csv
83626,2025-08-01,sierra-gold,8472,,3.5,8.5,1.183333,0.139216,Sierra Gold.csv
83609,2025-08-01,sierra-gold,8475,,7.2,8.566667,2.8,0.326848,Sierra Gold.csv
83617,2025-08-01,sierra-gold,8480,,7.3,8.566667,2.816667,0.328794,Sierra Gold.csv
83878,2025-08-04,sierra-gold,8431,,0.1,0.55,0.066667,0.121212,Sierra Gold.csv
83877,2025-08-04,sierra-gold,8432,,0,0.033333,0,0,Sierra Gold.csv
83813,2025-08-04,sierra-gold,8433,,5.9,8.583333,2.433333,0.283495,Sierra Gold.csv
83836,2025-08-04,sierra-gold,8472,,0.4,7.2,0.15,0.020833,Sierra Gold.csv
83812,2025-08-04,sierra-gold,8475,,5.9,8.666667,2.416667,0.278846,Sierra Gold.csv
83814,2025-08-04,sierra-gold,8480,,6,8.55,2.45,0.28655,Sierra Gold.csv
83948,2025-08-05,sierra-gold,8433,,6.9,8.55,2.916667,0.341131,Sierra Gold.csv
83947,2025-08-05,sierra-gold,8475,,7.1,8.55,2.95,0.345029,Sierra Gold.csv
83949,2025-08-05,sierra-gold,8480,,6.5,8.533333,2.7,0.316406,Sierra Gold.csv
84077,2025-08-06,sierra-gold,8431,,0.9,8.416667,0.3,0.035644,Sierra Gold.csv
84072,2025-08-06,sierra-gold,8433,,6,8.5,2.483333,0.292157,Sierra Gold.csv
84071,2025-08-06,sierra-gold,8475,,6,8.466667,2.45,0.28937,Sierra Gold.csv
84075,2025-08-06,sierra-gold,8480,,5.9,8.55,2.4,0.280702,Sierra Gold.csv
84215,2025-08-07,sierra-gold,8431,,0.2,7.75,0.1,0.012903,Sierra Gold.csv
84230,2025-08-07,sierra-gold,8432,,0.1,7,0.05,0.007143,Sierra Gold.csv
84211,2025-08-07,sierra-gold,8433,,2.2,8.55,0.983333,0.11501,Sierra Gold.csv
84251,2025-08-07,sierra-gold,8472,,2.3,5.45,1.15,0.211009,Sierra Gold.csv
84210,2025-08-07,sierra-gold,8475,,4.1,8.6,1.866667,0.217054,Sierra Gold.csv
84214,2025-08-07,sierra-gold,8480,,3.8,8.6,1.75,0.203488,Sierra Gold.csv
84369,2025-08-08,sierra-gold,8431,,2.9,5.45,1.316667,0.24159,Sierra Gold.csv
84360,2025-08-08,sierra-gold,8432,,0,6.433333,0.016667,0.002591,Sierra Gold.csv
84344,2025-08-08,sierra-gold,8433,,2.3,8.216667,0.933333,0.11359,Sierra Gold.csv
84337,2025-08-08,sierra-gold,8472,,1.5,8.4,0.7,0.083333,Sierra Gold.csv
84336,2025-08-08,sierra-gold,8475,,4.2,7.233333,1.916667,0.264977,Sierra Gold.csv
84340,2025-08-08,sierra-gold,8480,,3.8,7.1,1.783333,0.251174,Sierra Gold.csv
84490,2025-08-11,sierra-gold,8431,,5.2,7.066667,2.166667,0.306604,Sierra Gold.csv
84488,2025-08-11,sierra-gold,8475,,5.4,7.116667,2.266667,0.318501,Sierra Gold.csv
84491,2025-08-11,sierra-gold,8480,,5.4,7.133333,2.3,0.32243,Sierra Gold.csv
84668,2025-08-12,sierra-gold,8431,,7.6,8.466667,2.783333,0.32874,Sierra Gold.csv
84670,2025-08-12,sierra-gold,8432,,6.8,8.216667,2.516667,0.306288,Sierra Gold.csv
84688,2025-08-12,sierra-gold,8433,,1.9,7.4,0.683333,0.092342,Sierra Gold.csv
84671,2025-08-12,sierra-gold,8472,,7.4,8.233333,2.75,0.334008,Sierra Gold.csv
84665,2025-08-12,sierra-gold,8475,,0.5,7.8,0.233333,0.029915,Sierra Gold.csv
84669,2025-08-12,sierra-gold,8480,,1.3,8.15,0.533333,0.06544,Sierra Gold.csv
84849,2025-08-13,sierra-gold,8431,,4.7,8.166667,1.633333,0.2,Sierra Gold.csv
84846,2025-08-13,sierra-gold,8432,,4.7,8.283333,1.583333,0.191147,Sierra Gold.csv
84909,2025-08-13,sierra-gold,8433,,0.8,2.55,0.283333,0.111111,Sierra Gold.csv
84832,2025-08-13,sierra-gold,8472,,5.7,8.3,2.316667,0.279116,Sierra Gold.csv
84831,2025-08-13,sierra-gold,8475,,5.7,8.283333,2.3,0.277666,Sierra Gold.csv
84838,2025-08-13,sierra-gold,8480,,0.6,8.416667,0.466667,0.055446,Sierra Gold.csv
85032,2025-08-14,sierra-gold,8431,,5.2,8.533333,1.816667,0.212891,Sierra Gold.csv
85029,2025-08-14,sierra-gold,8432,,4.8,8.25,1.7,0.206061,Sierra Gold.csv
85030,2025-08-14,sierra-gold,8433,,1.6,8.283333,0.666667,0.080483,Sierra Gold.csv
85017,2025-08-14,sierra-gold,8472,,4.5,8.616667,1.983333,0.230174,Sierra Gold.csv
85022,2025-08-14,sierra-gold,8475,,4.6,8.666667,1.983333,0.228846,Sierra Gold.csv
85024,2025-08-14,sierra-gold,8480,,1.9,6.966667,0.816667,0.117225,Sierra Gold.csv
85222,2025-08-15,sierra-gold,8431,,6.6,7.983333,2.566667,0.321503,Sierra Gold.csv
85220,2025-08-15,sierra-gold,8433,,1.1,8.816667,0.45,0.05104,Sierra Gold.csv
85212,2025-08-15,sierra-gold,8472,,7,8.55,2.85,0.333333,Sierra Gold.csv
85211,2025-08-15,sierra-gold,8475,,1,8.4,0.433333,0.051587,Sierra Gold.csv
85215,2025-08-15,sierra-gold,8480,,6.8,8.383333,2.7,0.322068,Sierra Gold.csv
85449,2025-08-18,sierra-gold,8431,,5.4,8.516667,2.2,0.258317,Sierra Gold.csv
85519,2025-08-18,sierra-gold,8432,,0.4,7.616667,0.2,0.026258,Sierra Gold.csv
85521,2025-08-18,sierra-gold,8433,,0.7,5.9,0.3,0.050847,Sierra Gold.csv
85520,2025-08-18,sierra-gold,8472,,2.2,7.5,0.916667,0.122222,Sierra Gold.csv
85448,2025-08-18,sierra-gold,8475,,6.3,9.183333,2.6,0.283122,Sierra Gold.csv
85451,2025-08-18,sierra-gold,8480,,6,8.583333,2.45,0.285437,Sierra Gold.csv
85654,2025-08-19,sierra-gold,8431,,3.4,7.983333,1.366667,0.17119,Sierra Gold.csv
85658,2025-08-19,sierra-gold,8432,,3.8,8.066667,1.533333,0.190083,Sierra Gold.csv
85648,2025-08-19,sierra-gold,8433,,1.1,8.516667,0.533333,0.062622,Sierra Gold.csv
85650,2025-08-19,sierra-gold,8472,,2,8.4,0.783333,0.093254,Sierra Gold.csv
85647,2025-08-19,sierra-gold,8475,,0.3,7.333333,0.15,0.020455,Sierra Gold.csv
85646,2025-08-19,sierra-gold,8480,,2.3,7.45,0.966667,0.129754,Sierra Gold.csv
85863,2025-08-20,sierra-gold,8433,,1,6.883333,0.433333,0.062954,Sierra Gold.csv
85805,2025-08-20,sierra-gold,8472,,4.5,8.45,1.85,0.218935,Sierra Gold.csv
85804,2025-08-20,sierra-gold,8475,,4.3,8.45,1.75,0.207101,Sierra Gold.csv
85808,2025-08-20,sierra-gold,8480,,4.4,8.016667,1.783333,0.222453,Sierra Gold.csv
86050,2025-08-21,sierra-gold,8433,,1.5,6.233333,0.633333,0.101604,Sierra Gold.csv
85990,2025-08-21,sierra-gold,8472,,2.8,7.133333,1.183333,0.165888,Sierra Gold.csv
