Date,Location,Robot,Item,Version,Robot Time On During Day,Robot Time In Motion During Day,Miles Traveled during day,Utilization,Source
2026-04-22,sierra-gold,8431,113149,,8:10,1:49,3.7,0.222449,Sierra Gold.csv
2026-04-22,sierra-gold,8432,113150,,8:27,2:01,4.4,0.238659,Sierra Gold.csv
2026-04-22,sierra-gold,8433,113151,,8:20,1:51,4.2,0.222,Sierra Gold.csv
2026-04-22,sierra-gold,8472,113141,,8:34,2:22,5.1,0.276265,Sierra Gold.csv
2026-04-22,sierra-gold,8475,113142,,8:37,2:27,5.9,0.284333,Sierra Gold.csv
2026-04-22,sierra-gold,8480,113143,,8:36,1:58,4.5,0.228682,Sierra Gold.csv
2026-04-23,sierra-gold,8431,113325,,17:22,1:52,4.7,0.107486,Sierra Gold.csv
2026-04-23,sierra-gold,8432,113326,,17:22,1:41,4.5,0.096929,Sierra Gold.csv
2026-04-23,sierra-gold,8433,113327,,17:22,1:44,4.8,0.099808,Sierra Gold.csv
2026-04-23,sierra-gold,8472,113322,,17:33,2:25,5.6,0.137702,Sierra Gold.csv
2026-04-23,sierra-gold,8475,113323,,17:37,2:45,7.1,0.156102,Sierra Gold.csv
2026-04-23,sierra-gold,8480,113324,,17:37,2:25,6,0.137181,Sierra Gold.csv
2026-04-23,sierra-gold,8631,113359,,13:28,0:12,0.5,0.014851,Sierra Gold.csv
2026-04-23,sierra-gold,8632,113360,,13:51,0:10,0.4,0.012034,Sierra Gold.csv
2026-04-23,sierra-gold,8633,113361,,13:53,0:29,1,0.034814,Sierra Gold.csv
2026-04-24,sierra-gold,8431,113424,,12:12,1:24,3.7,0.114754,Sierra Gold.csv
2026-04-24,sierra-gold,8432,113425,,14:38,2:04,5.4,0.14123,Sierra Gold.csv
2026-04-24,sierra-gold,8433,113426,,14:45,1:56,5.6,0.131073,Sierra Gold.csv
2026-04-24,sierra-gold,8472,113427,,14:55,2:09,5.2,0.144134,Sierra Gold.csv
2026-04-24,sierra-gold,8475,113428,,14:55,3:10,8.1,0.212291,Sierra Gold.csv
2026-04-24,sierra-gold,8480,113429,,14:55,2:20,5.6,0.156425,Sierra Gold.csv
2026-04-24,sierra-gold,8631,113418,,10:10,0:04,0.1,0.006557,Sierra Gold.csv
2026-04-24,sierra-gold,8632,113419,,11:01,0:35,1.5,0.05295,Sierra Gold.csv
2026-04-24,sierra-gold,8633,113420,,8:55,0:03,0.1,0.005607,Sierra Gold.csv
2026-04-27,sierra-gold,8431,113783,,8:33,2:01,5.3,0.235867,Sierra Gold.csv
2026-04-27,sierra-gold,8432,113784,,8:22,2:08,5.8,0.25498,Sierra Gold.csv
2026-04-27,sierra-gold,8433,113785,,8:06,1:57,5.6,0.240741,Sierra Gold.csv
2026-04-27,sierra-gold,8472,113781,,9:22,2:56,6.8,0.313167,Sierra Gold.csv
2026-04-27,sierra-gold,8475,113782,,9:17,3:34,8.4,0.384201,Sierra Gold.csv
2026-04-27,sierra-gold,8480,113780,,9:20,2:55,6.8,0.3125,Sierra Gold.csv
2026-04-27,sierra-gold,8631,113786,,8:19,0:15,0.5,0.03006,Sierra Gold.csv
2026-04-27,sierra-gold,8632,113792,,6:03,0:04,0.2,0.011019,Sierra Gold.csv
2026-04-27,sierra-gold,8633,113793,,6:03,0:09,0.3,0.024793,Sierra Gold.csv
2026-04-28,sierra-gold,8431,113960,,7:58,1:51,4.9,0.232218,Sierra Gold.csv
2026-04-28,sierra-gold,8432,113961,,8:17,2:13,5.8,0.267606,Sierra Gold.csv
2026-04-28,sierra-gold,8433,113962,,8:01,1:52,5.4,0.232848,Sierra Gold.csv
2026-04-28,sierra-gold,8472,113954,,8:31,1:49,4.4,0.213307,Sierra Gold.csv
2026-04-28,sierra-gold,8475,113955,,8:38,2:11,5.6,0.252896,Sierra Gold.csv
2026-04-28,sierra-gold,8480,113956,,8:37,1:57,4.6,0.226306,Sierra Gold.csv
2026-04-28,sierra-gold,8631,114025,,8:21,0:30,1.1,0.05988,Sierra Gold.csv
2026-04-28,sierra-gold,8633,114045,,0:12,0:03,0.1,0.25,Sierra Gold.csv
2026-04-29,sierra-gold,8431,114129,,7:22,1:32,3.8,0.208145,Sierra Gold.csv
2026-04-29,sierra-gold,8432,114130,,7:22,1:29,3.8,0.201357,Sierra Gold.csv
2026-04-29,sierra-gold,8433,114131,,7:22,1:20,3.7,0.180995,Sierra Gold.csv
2026-04-29,sierra-gold,8472,114123,,7:39,0:28,1.2,0.061002,Sierra Gold.csv
2026-04-29,sierra-gold,8475,114124,,7:38,0:34,1.5,0.074236,Sierra Gold.csv
2026-04-29,sierra-gold,8480,114125,,7:37,0:41,1.6,0.089716,Sierra Gold.csv
2026-04-29,sierra-gold,8632,114189,,7:03,0:26,0.9,0.061466,Sierra Gold.csv
