Date,Location,Robot,Item,Version,Robot Time On During Day,Robot Time In Motion During Day,Miles Traveled during day,Utilization,Source
2025-06-19,sierra-gold,8431,78381,,8:09,1:09,2.8,0.141104,Sierra Gold.csv
2025-06-19,sierra-gold,8432,78384,,7:24,1:24,3.6,0.189189,Sierra Gold.csv
2025-06-19,sierra-gold,8433,78386,,8:31,2:08,5,0.250489,Sierra Gold.csv
2025-06-19,sierra-gold,8472,78385,,7:49,1:25,3.7,0.181237,Sierra Gold.csv
2025-06-19,sierra-gold,8475,78376,,8:22,1:50,4.2,0.219124,Sierra Gold.csv
2025-06-19,sierra-gold,8480,78383,,8:21,1:19,3.2,0.157685,Sierra Gold.csv
2025-06-20,sierra-gold,8431,78567,,8:18,1:31,4.9,0.182731,Sierra Gold.csv
2025-06-20,sierra-gold,8432,78564,,8:17,2:01,6.7,0.243461,Sierra Gold.csv
2025-06-20,sierra-gold,8433,78559,,8:47,2:31,6.5,0.286528,Sierra Gold.csv
2025-06-20,sierra-gold,8472,78565,,8:33,1:54,6.3,0.222222,Sierra Gold.csv
2025-06-20,sierra-gold,8475,78558,,8:49,2:28,6.4,0.279773,Sierra Gold.csv
2025-06-20,sierra-gold,8480,78560,,8:48,2:33,6.7,0.289773,Sierra Gold.csv
2025-06-23,sierra-gold,8431,78785,,8:15,1:25,4.3,0.171717,Sierra Gold.csv
2025-06-23,sierra-gold,8432,78783,,8:32,1:23,4.4,0.162109,Sierra Gold.csv
2025-06-23,sierra-gold,8433,78781,,8:49,2:19,6,0.26276,Sierra Gold.csv
2025-06-23,sierra-gold,8472,78784,,8:24,1:25,4.3,0.168651,Sierra Gold.csv
2025-06-23,sierra-gold,8475,78780,,9:00,2:24,6.1,0.266667,Sierra Gold.csv
2025-06-23,sierra-gold,8480,78782,,8:56,2:18,5.7,0.257463,Sierra Gold.csv
2025-06-24,sierra-gold,8431,78910,,8:17,1:32,4.9,0.185111,Sierra Gold.csv
2025-06-24,sierra-gold,8432,78908,,8:25,1:43,5.4,0.20396,Sierra Gold.csv
2025-06-24,sierra-gold,8433,78912,,8:32,2:02,5.2,0.238281,Sierra Gold.csv
2025-06-24,sierra-gold,8472,78909,,8:28,1:35,5.1,0.187008,Sierra Gold.csv
2025-06-24,sierra-gold,8475,78911,,8:32,1:58,4.7,0.230469,Sierra Gold.csv
2025-06-24,sierra-gold,8480,78914,,8:35,2:02,4.9,0.236893,Sierra Gold.csv
2025-06-25,sierra-gold,8431,79028,,8:12,1:28,4.2,0.178862,Sierra Gold.csv
2025-06-25,sierra-gold,8432,79027,,8:09,1:25,4,0.173824,Sierra Gold.csv
2025-06-25,sierra-gold,8433,79033,,8:30,1:34,4,0.184314,Sierra Gold.csv
2025-06-25,sierra-gold,8472,79032,,8:35,1:39,4.7,0.192233,Sierra Gold.csv
2025-06-25,sierra-gold,8475,79031,,8:22,1:42,4.6,0.203187,Sierra Gold.csv
2025-06-25,sierra-gold,8480,79030,,8:04,1:36,4.1,0.198347,Sierra Gold.csv
2025-06-26,sierra-gold,8431,79242,,8:40,1:50,5.1,0.211538,Sierra Gold.csv
2025-06-26,sierra-gold,8432,79240,,8:21,1:37,4.6,0.193613,Sierra Gold.csv
2025-06-26,sierra-gold,8433,79238,,8:49,2:11,6.2,0.247637,Sierra Gold.csv
2025-06-26,sierra-gold,8472,79241,,8:04,1:24,3.8,0.173554,Sierra Gold.csv
2025-06-26,sierra-gold,8475,79237,,8:53,2:19,6.7,0.260788,Sierra Gold.csv
2025-06-26,sierra-gold,8480,79239,,8:48,2:12,6.2,0.25,Sierra Gold.csv
2025-06-27,sierra-gold,8431,79376,,8:28,1:48,6.1,0.212598,Sierra Gold.csv
2025-06-27,sierra-gold,8432,79374,,8:30,1:47,6.5,0.209804,Sierra Gold.csv
2025-06-27,sierra-gold,8433,79371,,8:48,2:43,8.4,0.308712,Sierra Gold.csv
2025-06-27,sierra-gold,8472,79375,,8:24,1:39,5.8,0.196429,Sierra Gold.csv
2025-06-27,sierra-gold,8475,79369,,8:50,2:31,8,0.284906,Sierra Gold.csv
2025-06-27,sierra-gold,8480,79372,,8:42,2:34,8,0.295019,Sierra Gold.csv
2025-06-30,sierra-gold,8431,79546,,6:09,1:12,4.2,0.195122,Sierra Gold.csv
2025-06-30,sierra-gold,8432,79544,,8:03,1:45,6.2,0.217391,Sierra Gold.csv
2025-06-30,sierra-gold,8433,79547,,8:43,2:58,8,0.340344,Sierra Gold.csv
2025-06-30,sierra-gold,8472,79545,,8:15,1:48,6.3,0.218182,Sierra Gold.csv
2025-06-30,sierra-gold,8475,79542,,8:39,2:48,7.8,0.323699,Sierra Gold.csv
2025-06-30,sierra-gold,8480,79548,,8:40,2:54,7.9,0.334615,Sierra Gold.csv
