Date,Location,Robot,Item,Version,Robot Time On During Day,Robot Time In Motion During Day,Miles Traveled during day,Utilization,Source
2026-03-27,sierra-gold,8431,109718,,8:07,2:51,5.5,0.351129,Sierra Gold.csv
2026-03-27,sierra-gold,8432,109719,,8:25,2:52,5.6,0.340594,Sierra Gold.csv
2026-03-27,sierra-gold,8433,109720,,8:27,2:27,5.7,0.289941,Sierra Gold.csv
2026-03-27,sierra-gold,8472,109714,,8:21,2:20,4.5,0.279441,Sierra Gold.csv
2026-03-27,sierra-gold,8475,109715,,8:34,2:28,5.9,0.287938,Sierra Gold.csv
2026-03-27,sierra-gold,8480,109716,,8:23,2:20,4.8,0.27833,Sierra Gold.csv
2026-03-30,sierra-gold,8431,109991,,8:09,2:29,5.1,0.304703,Sierra Gold.csv
2026-03-30,sierra-gold,8432,109992,,8:21,2:27,5,0.293413,Sierra Gold.csv
2026-03-30,sierra-gold,8433,109993,,8:04,1:58,4.5,0.243802,Sierra Gold.csv
2026-03-30,sierra-gold,8472,109976,,8:23,1:45,3.9,0.208748,Sierra Gold.csv
2026-03-30,sierra-gold,8475,109977,,8:23,1:43,4.3,0.204771,Sierra Gold.csv
2026-03-30,sierra-gold,8480,109981,,8:23,1:32,3.6,0.182903,Sierra Gold.csv
2026-03-31,sierra-gold,8431,110166,,8:30,2:53,5.9,0.339216,Sierra Gold.csv
2026-03-31,sierra-gold,8432,110167,,8:22,2:46,5.6,0.330677,Sierra Gold.csv
2026-03-31,sierra-gold,8433,110168,,8:12,2:28,5.2,0.300813,Sierra Gold.csv
2026-03-31,sierra-gold,8472,110205,,3:05,0:51,1.9,0.275676,Sierra Gold.csv
2026-03-31,sierra-gold,8475,110206,,3:07,0:49,2.2,0.262032,Sierra Gold.csv
2026-03-31,sierra-gold,8480,110207,,3:05,0:44,1.9,0.237838,Sierra Gold.csv
