Date,Location,Robot,Item,Version,Robot Time On During Day,Robot Time In Motion During Day,Miles Traveled during day,Utilization,Source
2025-05-27,sierra-gold,8431,75978,,7:59,1:04,3.5,0.133612,Sierra Gold.csv
2025-05-27,sierra-gold,8432,75970,,8:51,1:27,4.1,0.163842,Sierra Gold.csv
2025-05-27,sierra-gold,8433,75972,,8:43,1:29,4.3,0.170172,Sierra Gold.csv
2025-05-27,sierra-gold,8472,75971,,8:45,1:20,3.6,0.152381,Sierra Gold.csv
2025-05-27,sierra-gold,8475,75973,,8:25,1:19,4.2,0.156436,Sierra Gold.csv
2025-05-27,sierra-gold,8480,75980,,8:07,1:22,4.4,0.168378,Sierra Gold.csv
2025-05-28,sierra-gold,8431,76111,,8:13,1:38,5.4,0.198783,Sierra Gold.csv
2025-05-28,sierra-gold,8432,76142,,10:56,1:06,2.9,0.10061,Sierra Gold.csv
2025-05-28,sierra-gold,8433,76143,,7:58,1:34,4.2,0.196653,Sierra Gold.csv
2025-05-28,sierra-gold,8472,76121,,8:06,1:18,3.4,0.160494,Sierra Gold.csv
2025-05-28,sierra-gold,8475,76110,,7:49,1:30,5.1,0.191898,Sierra Gold.csv
2025-05-28,sierra-gold,8480,76113,,8:28,1:44,5.7,0.204724,Sierra Gold.csv
2025-05-29,sierra-gold,8431,76263,,7:58,1:31,5.1,0.190377,Sierra Gold.csv
2025-05-29,sierra-gold,8475,76257,,8:17,1:36,5.5,0.193159,Sierra Gold.csv
2025-05-29,sierra-gold,8480,76270,,8:17,1:28,5,0.177062,Sierra Gold.csv
2025-05-30,sierra-gold,8431,76394,,8:00,1:15,4.2,0.15625,Sierra Gold.csv
2025-05-30,sierra-gold,8432,76403,,7:08,0:04,0.1,0.009346,Sierra Gold.csv
2025-05-30,sierra-gold,8433,76405,,8:36,2:37,7.7,0.304264,Sierra Gold.csv
2025-05-30,sierra-gold,8472,76404,,8:36,2:20,6.8,0.271318,Sierra Gold.csv
2025-05-30,sierra-gold,8475,76386,,8:41,1:45,5.9,0.201536,Sierra Gold.csv
2025-05-30,sierra-gold,8480,76400,,8:12,1:32,5.2,0.186992,Sierra Gold.csv
