Date,Location,Robot,Item,Version,Robot Time On During Day,Robot Time In Motion During Day,Miles Traveled during day,Utilization,Source
2025-10-15,sierra-gold,8432,93893,,3:31,1:51,7.1,0.526066,Sierra Gold.csv
2025-10-15,sierra-gold,8433,93895,,5:32,1:37,6.2,0.292169,Sierra Gold.csv
2025-10-15,sierra-gold,8472,93867,,8:34,1:55,4.8,0.223735,Sierra Gold.csv
2025-10-15,sierra-gold,8475,93866,,8:34,2:11,5.7,0.254864,Sierra Gold.csv
2025-10-15,sierra-gold,8480,93870,,8:34,1:58,5.1,0.229572,Sierra Gold.csv
2025-10-16,sierra-gold,8431,94174,,3:09,1:10,3,0.37037,Sierra Gold.csv
2025-10-16,sierra-gold,8432,94172,,3:01,1:13,3.3,0.403315,Sierra Gold.csv
2025-10-16,sierra-gold,8433,94173,,3:11,1:07,3,0.350785,Sierra Gold.csv
2025-10-16,sierra-gold,8472,94106,,8:30,1:58,4.7,0.231373,Sierra Gold.csv
2025-10-16,sierra-gold,8475,94091,,8:30,2:04,5.1,0.243137,Sierra Gold.csv
2025-10-16,sierra-gold,8480,94092,,8:30,1:48,4.4,0.211765,Sierra Gold.csv
2025-10-17,sierra-gold,8431,94295,,8:15,2:02,5.3,0.246465,Sierra Gold.csv
2025-10-17,sierra-gold,8432,94293,,8:18,2:05,5.6,0.251004,Sierra Gold.csv
2025-10-17,sierra-gold,8433,94296,,8:17,1:57,5.1,0.235412,Sierra Gold.csv
2025-10-17,sierra-gold,8472,94289,,8:35,1:53,4.1,0.219417,Sierra Gold.csv
2025-10-17,sierra-gold,8475,94280,,8:35,1:48,4.1,0.209709,Sierra Gold.csv
2025-10-17,sierra-gold,8480,94285,,8:34,1:39,3.7,0.192607,Sierra Gold.csv
2025-10-20,sierra-gold,8431,94593,,8:08,1:57,4.8,0.239754,Sierra Gold.csv
2025-10-20,sierra-gold,8432,94592,,7:36,1:59,5.2,0.260965,Sierra Gold.csv
2025-10-20,sierra-gold,8433,94594,,8:16,1:54,4.8,0.229839,Sierra Gold.csv
2025-10-20,sierra-gold,8472,94583,,8:35,3:08,9,0.365049,Sierra Gold.csv
2025-10-20,sierra-gold,8475,94582,,8:23,3:40,11.1,0.437376,Sierra Gold.csv
2025-10-20,sierra-gold,8480,94586,,8:33,3:00,8.8,0.350877,Sierra Gold.csv
2025-10-21,sierra-gold,8431,94779,,8:18,1:52,4.8,0.2249,Sierra Gold.csv
2025-10-21,sierra-gold,8432,94766,,8:16,2:01,5.1,0.243952,Sierra Gold.csv
2025-10-21,sierra-gold,8433,94781,,8:17,1:48,4.6,0.217304,Sierra Gold.csv
2025-10-21,sierra-gold,8472,94776,,8:18,2:07,5.3,0.25502,Sierra Gold.csv
2025-10-21,sierra-gold,8475,94767,,8:27,2:16,5.8,0.268245,Sierra Gold.csv
2025-10-21,sierra-gold,8480,94774,,8:14,1:52,4.7,0.226721,Sierra Gold.csv
2025-10-22,sierra-gold,8431,94964,,8:18,2:02,5.1,0.24498,Sierra Gold.csv
2025-10-22,sierra-gold,8432,94955,,8:15,1:50,4.6,0.222222,Sierra Gold.csv
2025-10-22,sierra-gold,8433,94962,,8:17,1:43,4.3,0.207243,Sierra Gold.csv
2025-10-22,sierra-gold,8472,94954,,8:36,1:57,5.2,0.226744,Sierra Gold.csv
2025-10-22,sierra-gold,8475,94947,,8:35,2:00,5.5,0.23301,Sierra Gold.csv
2025-10-22,sierra-gold,8480,94950,,8:32,1:29,3.9,0.173828,Sierra Gold.csv
2025-10-23,sierra-gold,8431,95125,,8:18,1:28,3.4,0.176707,Sierra Gold.csv
2025-10-23,sierra-gold,8432,95117,,8:06,1:29,3.6,0.183128,Sierra Gold.csv
2025-10-23,sierra-gold,8433,95126,,8:17,1:35,3.7,0.191147,Sierra Gold.csv
2025-10-23,sierra-gold,8472,95110,,8:37,2:21,6,0.272727,Sierra Gold.csv
2025-10-23,sierra-gold,8475,95104,,8:37,2:44,7.8,0.317215,Sierra Gold.csv
2025-10-23,sierra-gold,8480,95107,,8:37,2:28,6.2,0.286267,Sierra Gold.csv
2025-10-24,sierra-gold,8431,95292,,3:44,0:46,1.9,0.205357,Sierra Gold.csv
2025-10-24,sierra-gold,8432,95288,,3:44,0:43,1.8,0.191964,Sierra Gold.csv
2025-10-24,sierra-gold,8433,95301,,3:40,0:39,1.5,0.177273,Sierra Gold.csv
2025-10-24,sierra-gold,8472,95276,,4:34,0:24,1,0.087591,Sierra Gold.csv
2025-10-24,sierra-gold,8475,95275,,4:23,0:30,1.3,0.114068,Sierra Gold.csv
2025-10-24,sierra-gold,8480,95277,,4:24,0:33,1.5,0.125,Sierra Gold.csv
2025-10-27,sierra-gold,8431,95483,,8:18,1:28,3.5,0.176707,Sierra Gold.csv
2025-10-27,sierra-gold,8432,95480,,8:14,1:21,3.2,0.163968,Sierra Gold.csv
2025-10-27,sierra-gold,8433,95484,,8:17,1:29,3.5,0.179074,Sierra Gold.csv
2025-10-27,sierra-gold,8472,95473,,8:34,2:16,5.5,0.264591,Sierra Gold.csv
2025-10-27,sierra-gold,8475,95472,,8:34,2:22,5.9,0.276265,Sierra Gold.csv
2025-10-27,sierra-gold,8480,95475,,8:35,2:18,5.7,0.267961,Sierra Gold.csv
2025-10-28,sierra-gold,8431,95626,,8:17,1:30,3.8,0.181087,Sierra Gold.csv
2025-10-28,sierra-gold,8432,95621,,8:16,1:38,4.3,0.197581,Sierra Gold.csv
2025-10-28,sierra-gold,8433,95631,,8:17,1:33,4,0.187123,Sierra Gold.csv
2025-10-28,sierra-gold,8472,95617,,8:35,1:56,4.7,0.225243,Sierra Gold.csv
2025-10-28,sierra-gold,8475,95614,,8:35,2:04,5.6,0.240777,Sierra Gold.csv
2025-10-28,sierra-gold,8480,95616,,8:36,2:16,5.7,0.263566,Sierra Gold.csv
2025-10-29,sierra-gold,8431,95800,,8:17,1:41,4.1,0.203219,Sierra Gold.csv
2025-10-29,sierra-gold,8432,95798,,8:13,1:41,4.2,0.204868,Sierra Gold.csv
2025-10-29,sierra-gold,8433,95802,,8:17,1:43,4.3,0.207243,Sierra Gold.csv
2025-10-29,sierra-gold,8472,95797,,8:36,2:46,6.8,0.321705,Sierra Gold.csv
2025-10-29,sierra-gold,8475,95792,,8:37,2:58,7.5,0.344294,Sierra Gold.csv
2025-10-29,sierra-gold,8480,95796,,8:37,2:45,7,0.319149,Sierra Gold.csv
2025-10-30,sierra-gold,8431,95978,,7:53,1:08,3.5,0.143763,Sierra Gold.csv
2025-10-30,sierra-gold,8432,95975,,8:22,1:19,4.1,0.157371,Sierra Gold.csv
2025-10-30,sierra-gold,8433,95979,,8:04,1:15,3.6,0.154959,Sierra Gold.csv
2025-10-30,sierra-gold,8472,95968,,8:40,2:46,7.3,0.319231,Sierra Gold.csv
2025-10-30,sierra-gold,8475,95965,,8:36,2:54,7.8,0.337209,Sierra Gold.csv
2025-10-30,sierra-gold,8480,95966,,8:41,2:30,6.7,0.287908,Sierra Gold.csv
2025-10-31,sierra-gold,8431,96190,,11:00,0:00,0,0,Sierra Gold.csv
2025-10-31,sierra-gold,8432,96192,,11:00,0:00,0,0,Sierra Gold.csv
2025-10-31,sierra-gold,8433,96196,,11:00,0:00,0,0,Sierra Gold.csv
2025-10-31,sierra-gold,8472,96195,,10:59,0:00,0,0,Sierra Gold.csv
2025-10-31,sierra-gold,8475,96193,,10:59,0:00,0,0,Sierra Gold.csv
2025-10-31,sierra-gold,8480,96194,,10:59,0:00,0,0,Sierra Gold.csv
