Item,Date,Location,Robot,Miles Traveled during day,Robot Time On During Day,Robot Time In Motion During Day
88917,9/10/2025,sierra-gold,8431,2.7,7:09,1:05
88914,9/10/2025,sierra-gold,8432,2.6,7:09,1:03
88876,9/10/2025,sierra-gold,8472,5.7,8:36,2:09
88875,9/10/2025,sierra-gold,8475,5.1,8:26,1:53
88879,9/10/2025,sierra-gold,8480,5.2,8:36,1:58
88727,9/9/2025,sierra-gold,8431,2.6,7:47,1:03
88726,9/9/2025,sierra-gold,8432,2.7,8:04,1:04
88728,9/9/2025,sierra-gold,8433,1.0,7:27,0:24
88761,9/9/2025,sierra-gold,8472,2.3,2:52,0:47
88760,9/9/2025,sierra-gold,8475,2.3,2:53,0:44
88762,9/9/2025,sierra-gold,8480,2.2,2:57,0:43
88506,9/8/2025,sierra-gold,8431,3.0,8:05,1:12
88532,9/8/2025,sierra-gold,8432,2.6,7:04,1:03
88556,9/8/2025,sierra-gold,8433,1.7,4:43,0:35
88254,9/5/2025,sierra-gold,8431,2.3,8:11,1:04
88252,9/5/2025,sierra-gold,8432,2.4,8:18,1:05
88253,9/5/2025,sierra-gold,8433,2.4,7:13,0:47
88238,9/5/2025,sierra-gold,8472,3.8,8:39,1:20
88239,9/5/2025,sierra-gold,8475,3.1,8:41,1:03
88245,9/5/2025,sierra-gold,8480,3.9,8:41,1:20
88116,9/4/2025,sierra-gold,8431,2.7,6:34,1:04
88115,9/4/2025,sierra-gold,8432,2.6,6:34,1:04
88095,9/4/2025,sierra-gold,8433,1.2,7:50,0:30
88060,9/4/2025,sierra-gold,8472,6.2,8:45,2:16
88055,9/4/2025,sierra-gold,8475,6.7,8:47,2:21
88064,9/4/2025,sierra-gold,8480,6.3,8:38,2:14
87901,9/3/2025,sierra-gold,8431,2.7,8:00,1:04
87898,9/3/2025,sierra-gold,8432,2.5,8:10,1:01
87931,9/3/2025,sierra-gold,8433,1.0,6:06,0:30
87874,9/3/2025,sierra-gold,8472,5.7,8:41,2:18
87870,9/3/2025,sierra-gold,8475,6.2,8:44,2:26
87877,9/3/2025,sierra-gold,8480,6.1,8:38,2:24
87675,9/2/2025,sierra-gold,8431,3.1,8:24,1:13
87673,9/2/2025,sierra-gold,8432,3.4,8:24,1:22
87648,9/2/2025,sierra-gold,8472,6.8,8:39,2:33
87645,9/2/2025,sierra-gold,8475,6.9,8:36,2:33
87660,9/2/2025,sierra-gold,8480,6.8,8:33,2:34
87295,8/29/2025,sierra-gold,8431,2.7,7:40,1:06
87288,8/29/2025,sierra-gold,8432,3.5,7:55,1:22
87291,8/29/2025,sierra-gold,8433,2.4,7:59,0:50
87282,8/29/2025,sierra-gold,8472,4.1,8:26,1:45
87280,8/29/2025,sierra-gold,8475,4.9,8:28,1:59
87283,8/29/2025,sierra-gold,8480,4.7,8:30,1:55
87129,8/28/2025,sierra-gold,8431,4.5,8:10,1:40
87125,8/28/2025,sierra-gold,8432,4.4,8:07,1:36
87185,8/28/2025,sierra-gold,8433,1.2,7:55,0:36
87114,8/28/2025,sierra-gold,8472,5.9,8:32,2:16
87113,8/28/2025,sierra-gold,8475,6.1,8:27,2:18
87115,8/28/2025,sierra-gold,8480,6.0,8:35,2:15
86893,8/27/2025,sierra-gold,8431,0.9,2:37,0:21
86890,8/27/2025,sierra-gold,8432,1.4,2:37,0:30
86883,8/27/2025,sierra-gold,8472,6.0,8:32,2:26
86882,8/27/2025,sierra-gold,8475,5.7,8:32,2:14
86884,8/27/2025,sierra-gold,8480,6.0,8:29,2:24
86736,8/26/2025,sierra-gold,8431,2.8,6:37,0:59
86735,8/26/2025,sierra-gold,8432,2.5,6:34,0:54
86697,8/26/2025,sierra-gold,8433,1.2,7:37,0:32
86641,8/26/2025,sierra-gold,8472,4.1,8:27,1:39
86640,8/26/2025,sierra-gold,8475,4.4,8:28,1:45
86646,8/26/2025,sierra-gold,8480,4.1,8:28,1:39
86461,8/25/2025,sierra-gold,8431,4.0,8:09,1:31
86459,8/25/2025,sierra-gold,8432,3.5,8:06,1:20
86460,8/25/2025,sierra-gold,8433,2.3,7:58,0:52
86443,8/25/2025,sierra-gold,8472,4.2,8:25,1:42
86442,8/25/2025,sierra-gold,8475,4.1,8:11,1:38
86444,8/25/2025,sierra-gold,8480,4.2,8:19,1:36
86185,8/22/2025,sierra-gold,8472,4.6,6:44,1:55
86184,8/22/2025,sierra-gold,8475,4.5,6:54,1:53
86192,8/22/2025,sierra-gold,8480,4.1,6:27,1:44
86050,8/21/2025,sierra-gold,8433,1.5,6:14,0:38
85990,8/21/2025,sierra-gold,8472,2.8,7:08,1:11
85989,8/21/2025,sierra-gold,8475,2.8,7:00,1:08
85991,8/21/2025,sierra-gold,8480,2.8,7:07,1:10
85863,8/20/2025,sierra-gold,8433,1.0,6:53,0:26
85805,8/20/2025,sierra-gold,8472,4.5,8:27,1:51
85804,8/20/2025,sierra-gold,8475,4.3,8:27,1:45
85808,8/20/2025,sierra-gold,8480,4.4,8:01,1:47
85654,8/19/2025,sierra-gold,8431,3.4,7:59,1:22
85658,8/19/2025,sierra-gold,8432,3.8,8:04,1:32
85648,8/19/2025,sierra-gold,8433,1.1,8:31,0:32
85650,8/19/2025,sierra-gold,8472,2.0,8:24,0:47
85647,8/19/2025,sierra-gold,8475,0.3,7:20,0:09
85646,8/19/2025,sierra-gold,8480,2.3,7:27,0:58
85449,8/18/2025,sierra-gold,8431,5.4,8:31,2:12
85519,8/18/2025,sierra-gold,8432,0.4,7:37,0:12
85521,8/18/2025,sierra-gold,8433,0.7,5:54,0:18
85520,8/18/2025,sierra-gold,8472,2.2,7:30,0:55
85448,8/18/2025,sierra-gold,8475,6.3,9:11,2:36
85451,8/18/2025,sierra-gold,8480,6.0,8:35,2:27
85222,8/15/2025,sierra-gold,8431,6.6,7:59,2:34
85220,8/15/2025,sierra-gold,8433,1.1,8:49,0:27
85212,8/15/2025,sierra-gold,8472,7.0,8:33,2:51
85211,8/15/2025,sierra-gold,8475,1.0,8:24,0:26
85215,8/15/2025,sierra-gold,8480,6.8,8:23,2:42
85032,8/14/2025,sierra-gold,8431,5.2,8:32,1:49
85029,8/14/2025,sierra-gold,8432,4.8,8:15,1:42
85030,8/14/2025,sierra-gold,8433,1.6,8:17,0:40
85017,8/14/2025,sierra-gold,8472,4.5,8:37,1:59
85022,8/14/2025,sierra-gold,8475,4.6,8:40,1:59
85024,8/14/2025,sierra-gold,8480,1.9,6:58,0:49
84849,8/13/2025,sierra-gold,8431,4.7,8:10,1:38
84846,8/13/2025,sierra-gold,8432,4.7,8:17,1:35
84909,8/13/2025,sierra-gold,8433,0.8,2:33,0:17
84832,8/13/2025,sierra-gold,8472,5.7,8:18,2:19
84831,8/13/2025,sierra-gold,8475,5.7,8:17,2:18
84838,8/13/2025,sierra-gold,8480,0.6,8:25,0:28
84668,8/12/2025,sierra-gold,8431,7.6,8:28,2:47
84670,8/12/2025,sierra-gold,8432,6.8,8:13,2:31
84688,8/12/2025,sierra-gold,8433,1.9,7:24,0:41
84671,8/12/2025,sierra-gold,8472,7.4,8:14,2:45
84665,8/12/2025,sierra-gold,8475,0.5,7:48,0:14
84669,8/12/2025,sierra-gold,8480,1.3,8:09,0:32
84490,8/11/2025,sierra-gold,8431,5.2,7:04,2:10
84488,8/11/2025,sierra-gold,8475,5.4,7:07,2:16
84491,8/11/2025,sierra-gold,8480,5.4,7:08,2:18
84369,8/8/2025,sierra-gold,8431,2.9,5:27,1:19
84360,8/8/2025,sierra-gold,8432,0.0,6:26,0:01
84344,8/8/2025,sierra-gold,8433,2.3,8:13,0:56
84337,8/8/2025,sierra-gold,8472,1.5,8:24,0:42
84336,8/8/2025,sierra-gold,8475,4.2,7:14,1:55
84340,8/8/2025,sierra-gold,8480,3.8,7:06,1:47
84215,8/7/2025,sierra-gold,8431,0.2,7:45,0:06
84230,8/7/2025,sierra-gold,8432,0.1,7:00,0:03
84211,8/7/2025,sierra-gold,8433,2.2,8:33,0:59
84251,8/7/2025,sierra-gold,8472,2.3,5:27,1:09
84210,8/7/2025,sierra-gold,8475,4.1,8:36,1:52
84214,8/7/2025,sierra-gold,8480,3.8,8:36,1:45
84077,8/6/2025,sierra-gold,8431,0.9,8:25,0:18
84072,8/6/2025,sierra-gold,8433,6.0,8:30,2:29
84071,8/6/2025,sierra-gold,8475,6.0,8:28,2:27
84075,8/6/2025,sierra-gold,8480,5.9,8:33,2:24
83948,8/5/2025,sierra-gold,8433,6.9,8:33,2:55
83947,8/5/2025,sierra-gold,8475,7.1,8:33,2:57
83949,8/5/2025,sierra-gold,8480,6.5,8:32,2:42
83878,8/4/2025,sierra-gold,8431,0.1,0:33,0:04
83877,8/4/2025,sierra-gold,8432,0.0,0:02,0:00
83813,8/4/2025,sierra-gold,8433,5.9,8:35,2:26
83836,8/4/2025,sierra-gold,8472,0.4,7:12,0:09
83812,8/4/2025,sierra-gold,8475,5.9,8:40,2:25
83814,8/4/2025,sierra-gold,8480,6.0,8:33,2:27
83627,8/1/2025,sierra-gold,8431,1.2,6:41,0:24
83625,8/1/2025,sierra-gold,8432,2.6,6:45,0:54
83611,8/1/2025,sierra-gold,8433,6.9,8:30,2:45
83626,8/1/2025,sierra-gold,8472,3.5,8:30,1:11
83609,8/1/2025,sierra-gold,8475,7.2,8:34,2:48
83617,8/1/2025,sierra-gold,8480,7.3,8:34,2:49
83515,7/31/2025,sierra-gold,8431,4.7,8:38,1:44
83513,7/31/2025,sierra-gold,8432,3.9,8:17,1:27
83510,7/31/2025,sierra-gold,8433,6.0,8:33,2:13
83514,7/31/2025,sierra-gold,8472,4.4,8:10,1:41
83509,7/31/2025,sierra-gold,8475,4.7,8:30,2:01
83511,7/31/2025,sierra-gold,8480,5.1,8:35,2:04
83368,7/30/2025,sierra-gold,8431,5.1,8:35,1:58
83366,7/30/2025,sierra-gold,8432,5.1,8:12,1:58
83360,7/30/2025,sierra-gold,8433,4.1,8:34,1:21
83367,7/30/2025,sierra-gold,8472,4.9,8:17,1:56
83359,7/30/2025,sierra-gold,8475,3.5,8:34,1:09
83361,7/30/2025,sierra-gold,8480,4.4,8:44,1:28
83241,7/29/2025,sierra-gold,8431,3.6,8:17,1:25
83249,7/29/2025,sierra-gold,8432,3.7,8:11,1:25
83233,7/29/2025,sierra-gold,8433,6.0,8:34,2:33
83250,7/29/2025,sierra-gold,8472,3.2,7:58,1:17
83232,7/29/2025,sierra-gold,8475,6.0,8:28,2:26
83235,7/29/2025,sierra-gold,8480,5.8,8:34,2:30
83110,7/28/2025,sierra-gold,8431,2.7,8:16,1:04
83107,7/28/2025,sierra-gold,8432,3.7,8:13,1:20
83100,7/28/2025,sierra-gold,8433,7.4,8:29,3:06
83108,7/28/2025,sierra-gold,8472,3.3,8:17,1:12
83098,7/28/2025,sierra-gold,8475,7.3,8:32,3:05
83102,7/28/2025,sierra-gold,8480,7.4,8:28,3:07
82905,7/25/2025,sierra-gold,8431,4.0,7:47,1:16
82902,7/25/2025,sierra-gold,8432,5.2,8:21,1:37
82898,7/25/2025,sierra-gold,8433,7.5,8:38,2:52
82903,7/25/2025,sierra-gold,8472,3.8,8:15,1:15
82895,7/25/2025,sierra-gold,8475,7.9,8:26,2:57
82900,7/25/2025,sierra-gold,8480,8.3,8:38,3:06
82771,7/24/2025,sierra-gold,8431,5.4,7:50,1:43
82769,7/24/2025,sierra-gold,8432,5.4,8:31,1:41
82710,7/24/2025,sierra-gold,8433,3.0,8:56,1:14
82770,7/24/2025,sierra-gold,8472,6.2,8:27,1:54
82705,7/24/2025,sierra-gold,8475,2.3,8:46,0:56
82715,7/24/2025,sierra-gold,8480,2.7,8:47,1:07
82537,7/23/2025,sierra-gold,8431,6.8,8:26,1:56
82522,7/23/2025,sierra-gold,8432,6.3,8:34,1:44
82515,7/23/2025,sierra-gold,8433,3.7,7:47,1:21
82524,7/23/2025,sierra-gold,8472,5.7,8:15,1:42
82514,7/23/2025,sierra-gold,8475,2.7,7:46,1:01
82517,7/23/2025,sierra-gold,8480,3.2,7:47,1:11
82269,7/22/2025,sierra-gold,8431,0.2,0:09,0:05
82299,7/22/2025,sierra-gold,8431,7.2,8:35,1:58
82329,7/22/2025,sierra-gold,8431,0.2,0:09,0:05
82359,7/22/2025,sierra-gold,8431,0.2,0:09,0:05
82256,7/22/2025,sierra-gold,8432,0.3,0:07,0:05
82286,7/22/2025,sierra-gold,8432,7.0,8:17,1:54
82316,7/22/2025,sierra-gold,8432,0.3,0:07,0:05
82346,7/22/2025,sierra-gold,8432,0.3,0:07,0:05
82247,7/22/2025,sierra-gold,8433,7.0,8:41,2:22
82259,7/22/2025,sierra-gold,8472,0.2,0:08,0:04
82289,7/22/2025,sierra-gold,8472,7.1,8:37,1:57
82319,7/22/2025,sierra-gold,8472,0.2,0:08,0:04
82349,7/22/2025,sierra-gold,8472,0.2,0:08,0:04
82245,7/22/2025,sierra-gold,8475,7.2,8:34,2:25
82249,7/22/2025,sierra-gold,8480,7.4,8:40,2:26
82046,7/21/2025,sierra-gold,8431,3.0,8:43,1:06
82044,7/21/2025,sierra-gold,8432,3.3,8:26,1:11
82045,7/21/2025,sierra-gold,8433,6.1,8:43,2:13
82049,7/21/2025,sierra-gold,8472,2.3,8:11,0:58
82043,7/21/2025,sierra-gold,8475,6.6,8:42,2:23
82047,7/21/2025,sierra-gold,8480,6.7,8:41,2:23
81851,7/18/2025,sierra-gold,8431,5.3,8:43,1:55
81841,7/18/2025,sierra-gold,8432,4.0,8:44,1:31
81832,7/18/2025,sierra-gold,8433,5.0,8:38,1:56
81842,7/18/2025,sierra-gold,8472,4.5,8:15,1:40
81830,7/18/2025,sierra-gold,8475,5.0,8:32,1:57
81834,7/18/2025,sierra-gold,8480,4.8,8:34,1:55
81692,7/17/2025,sierra-gold,8431,4.7,8:27,1:40
81681,7/17/2025,sierra-gold,8432,5.3,8:13,1:50
81675,7/17/2025,sierra-gold,8433,5.0,8:34,1:49
81684,7/17/2025,sierra-gold,8472,5.5,8:23,1:56
81674,7/17/2025,sierra-gold,8475,5.6,8:42,2:02
81677,7/17/2025,sierra-gold,8480,4.8,8:42,1:45
81498,7/16/2025,sierra-gold,8431,5.2,8:01,1:48
81495,7/16/2025,sierra-gold,8432,5.6,8:36,1:56
81487,7/16/2025,sierra-gold,8433,5.0,8:45,1:53
81497,7/16/2025,sierra-gold,8472,5.4,8:36,1:58
81485,7/16/2025,sierra-gold,8475,5.3,8:43,2:02
81494,7/16/2025,sierra-gold,8480,4.9,8:22,1:55
81351,7/15/2025,sierra-gold,8431,5.2,8:26,1:46
81347,7/15/2025,sierra-gold,8432,5.4,8:38,1:51
81386,7/15/2025,sierra-gold,8433,2.4,5:53,1:01
81348,7/15/2025,sierra-gold,8472,5.4,8:27,1:49
81384,7/15/2025,sierra-gold,8475,2.7,5:51,1:06
81387,7/15/2025,sierra-gold,8480,3.0,5:51,1:13
81187,7/14/2025,sierra-gold,8431,4.8,8:43,1:39
81193,7/14/2025,sierra-gold,8432,4.7,8:34,1:37
81186,7/14/2025,sierra-gold,8433,0.8,8:37,0:21
81194,7/14/2025,sierra-gold,8472,4.5,8:17,1:33
81190,7/14/2025,sierra-gold,8475,1.2,8:23,0:31
81189,7/14/2025,sierra-gold,8480,1.1,8:38,0:29
80858,7/11/2025,sierra-gold,8431,4.6,6:55,1:34
80827,7/11/2025,sierra-gold,8432,4.1,6:59,1:25
80814,7/11/2025,sierra-gold,8433,4.6,7:00,1:49
80834,7/11/2025,sierra-gold,8472,4.3,7:01,1:30
80816,7/11/2025,sierra-gold,8475,4.1,7:06,1:40
80815,7/11/2025,sierra-gold,8480,4.8,7:01,1:50
80700,7/10/2025,sierra-gold,8431,4.6,8:08,1:35
80697,7/10/2025,sierra-gold,8432,4.0,8:01,1:24
80695,7/10/2025,sierra-gold,8433,6.6,8:37,2:45
80699,7/10/2025,sierra-gold,8472,4.7,8:27,1:41
80693,7/10/2025,sierra-gold,8475,6.8,8:29,2:46
80696,7/10/2025,sierra-gold,8480,6.6,8:30,2:43
80538,7/9/2025,sierra-gold,8431,5.3,8:27,1:52
80534,7/9/2025,sierra-gold,8432,4.8,8:04,1:33
80531,7/9/2025,sierra-gold,8433,6.5,8:46,2:34
80535,7/9/2025,sierra-gold,8472,3.9,8:04,1:18
80528,7/9/2025,sierra-gold,8475,6.8,8:41,2:44
80533,7/9/2025,sierra-gold,8480,6.5,8:43,2:34
80399,7/8/2025,sierra-gold,8431,5.4,8:32,1:45
80396,7/8/2025,sierra-gold,8432,4.6,8:09,1:30
80393,7/8/2025,sierra-gold,8433,5.9,8:43,2:24
80397,7/8/2025,sierra-gold,8472,4.2,8:18,1:24
80392,7/8/2025,sierra-gold,8475,5.7,8:48,2:20
80394,7/8/2025,sierra-gold,8480,5.4,8:45,2:13
80286,7/7/2025,sierra-gold,8431,5.0,8:34,1:35
80284,7/7/2025,sierra-gold,8432,5.0,8:40,1:33
80282,7/7/2025,sierra-gold,8433,4.2,8:34,1:32
80285,7/7/2025,sierra-gold,8472,5.2,8:15,1:41
80281,7/7/2025,sierra-gold,8475,5.4,8:34,1:51
80283,7/7/2025,sierra-gold,8480,5.1,8:36,1:48
80018,7/3/2025,sierra-gold,8431,3.5,7:33,1:06
80016,7/3/2025,sierra-gold,8432,2.7,8:28,0:54
80010,7/3/2025,sierra-gold,8433,7.3,8:29,2:51
80017,7/3/2025,sierra-gold,8472,2.5,7:29,0:52
80009,7/3/2025,sierra-gold,8475,6.9,8:36,2:41
80012,7/3/2025,sierra-gold,8480,7.3,8:36,2:51
79878,7/2/2025,sierra-gold,8431,5.2,8:34,1:35
79874,7/2/2025,sierra-gold,8432,4.3,8:04,1:19
79871,7/2/2025,sierra-gold,8433,6.9,8:45,2:49
79875,7/2/2025,sierra-gold,8472,4.4,8:15,1:24
79870,7/2/2025,sierra-gold,8475,6.7,8:38,2:47
79872,7/2/2025,sierra-gold,8480,7.4,8:37,2:51
79699,7/1/2025,sierra-gold,8431,1.6,3:30,0:31
79696,7/1/2025,sierra-gold,8432,5.7,7:59,1:42
79693,7/1/2025,sierra-gold,8433,7.3,8:21,2:57
79697,7/1/2025,sierra-gold,8472,5.0,8:12,1:30
79692,7/1/2025,sierra-gold,8475,6.8,8:32,2:47
79694,7/1/2025,sierra-gold,8480,7.2,8:42,2:55
79546,6/30/2025,sierra-gold,8431,4.2,6:09,1:12
79544,6/30/2025,sierra-gold,8432,6.2,8:03,1:45
79547,6/30/2025,sierra-gold,8433,8.0,8:43,2:58
79545,6/30/2025,sierra-gold,8472,6.3,8:15,1:48
79542,6/30/2025,sierra-gold,8475,7.8,8:39,2:48
79548,6/30/2025,sierra-gold,8480,7.9,8:40,2:54
79376,6/27/2025,sierra-gold,8431,6.1,8:28,1:48
79374,6/27/2025,sierra-gold,8432,6.5,8:30,1:47
79371,6/27/2025,sierra-gold,8433,8.4,8:48,2:43
79375,6/27/2025,sierra-gold,8472,5.8,8:24,1:39
79369,6/27/2025,sierra-gold,8475,8.0,8:50,2:31
79372,6/27/2025,sierra-gold,8480,8.0,8:42,2:34
79242,6/26/2025,sierra-gold,8431,5.1,8:40,1:50
79240,6/26/2025,sierra-gold,8432,4.6,8:21,1:37
79238,6/26/2025,sierra-gold,8433,6.2,8:49,2:11
79241,6/26/2025,sierra-gold,8472,3.8,8:04,1:24
79237,6/26/2025,sierra-gold,8475,6.7,8:53,2:19
79239,6/26/2025,sierra-gold,8480,6.2,8:48,2:12
79028,6/25/2025,sierra-gold,8431,4.2,8:12,1:28
79027,6/25/2025,sierra-gold,8432,4.0,8:09,1:25
79033,6/25/2025,sierra-gold,8433,4.0,8:30,1:34
79032,6/25/2025,sierra-gold,8472,4.7,8:35,1:39
79031,6/25/2025,sierra-gold,8475,4.6,8:22,1:42
79030,6/25/2025,sierra-gold,8480,4.1,8:04,1:36
78910,6/24/2025,sierra-gold,8431,4.9,8:17,1:32
78908,6/24/2025,sierra-gold,8432,5.4,8:25,1:43
78912,6/24/2025,sierra-gold,8433,5.2,8:32,2:02
78909,6/24/2025,sierra-gold,8472,5.1,8:28,1:35
78911,6/24/2025,sierra-gold,8475,4.7,8:32,1:58
78914,6/24/2025,sierra-gold,8480,4.9,8:35,2:02
78785,6/23/2025,sierra-gold,8431,4.3,8:15,1:25
78783,6/23/2025,sierra-gold,8432,4.4,8:32,1:23
78781,6/23/2025,sierra-gold,8433,6.0,8:49,2:19
78784,6/23/2025,sierra-gold,8472,4.3,8:24,1:25
78780,6/23/2025,sierra-gold,8475,6.1,9:00,2:24
78782,6/23/2025,sierra-gold,8480,5.7,8:56,2:18
78567,6/20/2025,sierra-gold,8431,4.9,8:18,1:31
78564,6/20/2025,sierra-gold,8432,6.7,8:17,2:01
78559,6/20/2025,sierra-gold,8433,6.5,8:47,2:31
78565,6/20/2025,sierra-gold,8472,6.3,8:33,1:54
78558,6/20/2025,sierra-gold,8475,6.4,8:49,2:28
78560,6/20/2025,sierra-gold,8480,6.7,8:48,2:33
78381,6/19/2025,sierra-gold,8431,2.8,8:09,1:09
78384,6/19/2025,sierra-gold,8432,3.6,7:24,1:24
78386,6/19/2025,sierra-gold,8433,5.0,8:31,2:08
78385,6/19/2025,sierra-gold,8472,3.7,7:49,1:25
78376,6/19/2025,sierra-gold,8475,4.2,8:22,1:50
78383,6/19/2025,sierra-gold,8480,3.2,8:21,1:19
78251,6/18/2025,sierra-gold,8431,3.3,7:44,1:18
78241,6/18/2025,sierra-gold,8432,5.0,8:45,1:59
78243,6/18/2025,sierra-gold,8433,5.4,8:55,2:08
78242,6/18/2025,sierra-gold,8472,5.3,8:54,2:05
78249,6/18/2025,sierra-gold,8475,4.3,8:26,1:41
78254,6/18/2025,sierra-gold,8480,4.5,8:07,1:41
78109,6/17/2025,sierra-gold,8431,6.8,8:16,2:02
78101,6/17/2025,sierra-gold,8432,4.5,8:49,2:04
78103,6/17/2025,sierra-gold,8433,4.3,8:55,2:05
78102,6/17/2025,sierra-gold,8472,4.2,8:46,2:00
78112,6/17/2025,sierra-gold,8475,5.9,8:38,1:45
78111,6/17/2025,sierra-gold,8480,6.2,8:33,1:52
78003,6/16/2025,sierra-gold,8431,5.7,8:28,1:43
78007,6/16/2025,sierra-gold,8432,5.4,8:36,2:01
78009,6/16/2025,sierra-gold,8433,4.9,8:37,1:49
78008,6/16/2025,sierra-gold,8472,5.2,8:37,1:58
78002,6/16/2025,sierra-gold,8475,6.4,8:47,1:54
78006,6/16/2025,sierra-gold,8480,5.6,8:17,1:38
77831,6/13/2025,sierra-gold,8431,5.5,7:47,1:35
77826,6/13/2025,sierra-gold,8432,4.4,8:39,1:51
77828,6/13/2025,sierra-gold,8433,4.7,8:43,1:58
77827,6/13/2025,sierra-gold,8472,4.6,8:38,1:56
77830,6/13/2025,sierra-gold,8475,6.0,8:03,1:43
77834,6/13/2025,sierra-gold,8480,6.4,8:19,1:50
77723,6/12/2025,sierra-gold,8431,4.7,8:11,1:25
77716,6/12/2025,sierra-gold,8432,4.5,8:47,1:43
77718,6/12/2025,sierra-gold,8433,4.6,8:54,1:44
77717,6/12/2025,sierra-gold,8472,4.8,8:58,1:51
77721,6/12/2025,sierra-gold,8475,4.2,8:03,1:19
77726,6/12/2025,sierra-gold,8480,4.7,8:08,1:24
77604,6/11/2025,sierra-gold,8431,5.4,7:49,1:49
77597,6/11/2025,sierra-gold,8432,6.2,8:52,2:13
77599,6/11/2025,sierra-gold,8433,6.3,8:49,2:12
77598,6/11/2025,sierra-gold,8472,5.4,8:48,1:53
77603,6/11/2025,sierra-gold,8475,5.2,7:39,1:45
77607,6/11/2025,sierra-gold,8480,5.6,8:22,1:58
77466,6/10/2025,sierra-gold,8431,5.1,8:27,1:43
77472,6/10/2025,sierra-gold,8432,5.3,8:28,1:52
77474,6/10/2025,sierra-gold,8433,5.1,8:33,1:46
77473,6/10/2025,sierra-gold,8472,5.9,8:46,2:05
77461,6/10/2025,sierra-gold,8475,4.3,8:06,1:36
77471,6/10/2025,sierra-gold,8480,4.8,8:18,1:40
77369,6/9/2025,sierra-gold,8431,5.2,7:08,1:39
77339,6/9/2025,sierra-gold,8432,4.5,8:50,1:35
77342,6/9/2025,sierra-gold,8433,4.5,8:40,1:35
77341,6/9/2025,sierra-gold,8472,4.8,8:42,1:41
77364,6/9/2025,sierra-gold,8475,5.2,7:07,1:40
77367,6/9/2025,sierra-gold,8480,5.3,6:53,1:41
77186,6/6/2025,sierra-gold,8431,4.3,8:03,1:32
77180,6/6/2025,sierra-gold,8432,6.2,8:42,2:06
77182,6/6/2025,sierra-gold,8433,6.2,8:44,2:05
77181,6/6/2025,sierra-gold,8472,6.4,8:40,2:10
77185,6/6/2025,sierra-gold,8475,5.0,8:21,1:43
77190,6/6/2025,sierra-gold,8480,4.7,8:06,1:39
77071,6/5/2025,sierra-gold,8431,3.5,8:41,1:08
77068,6/5/2025,sierra-gold,8432,5.2,8:47,1:57
77070,6/5/2025,sierra-gold,8433,5.0,8:47,1:48
77069,6/5/2025,sierra-gold,8472,5.3,8:48,1:56
77073,6/5/2025,sierra-gold,8475,3.8,8:17,1:14
77083,6/5/2025,sierra-gold,8480,3.3,8:02,1:05
76945,6/4/2025,sierra-gold,8431,5.0,8:03,1:42
76935,6/4/2025,sierra-gold,8432,3.3,7:32,1:20
76944,6/4/2025,sierra-gold,8433,3.1,8:06,1:15
76936,6/4/2025,sierra-gold,8472,4.4,8:01,1:36
76943,6/4/2025,sierra-gold,8475,3.2,8:11,1:00
76947,6/4/2025,sierra-gold,8480,2.9,8:14,0:53
76806,6/3/2025,sierra-gold,8431,5.8,8:26,2:06
76816,6/3/2025,sierra-gold,8432,5.6,8:29,1:53
76805,6/3/2025,sierra-gold,8433,5.5,8:42,1:54
76804,6/3/2025,sierra-gold,8472,5.7,8:51,1:55
76803,6/3/2025,sierra-gold,8475,6.0,8:49,2:09
76807,6/3/2025,sierra-gold,8480,5.3,8:21,1:56
76626,6/2/2025,sierra-gold,8431,6.0,7:59,2:08
76672,6/2/2025,sierra-gold,8432,0.0,6:25,0:00
76631,6/2/2025,sierra-gold,8433,4.2,8:30,1:34
76630,6/2/2025,sierra-gold,8472,4.7,8:37,1:41
76629,6/2/2025,sierra-gold,8475,6.0,8:11,2:03
76628,6/2/2025,sierra-gold,8480,6.6,8:16,2:11
76394,5/30/2025,sierra-gold,8431,4.2,8:00,1:15
76403,5/30/2025,sierra-gold,8432,0.1,7:08,0:04
76405,5/30/2025,sierra-gold,8433,7.7,8:36,2:37
76404,5/30/2025,sierra-gold,8472,6.8,8:36,2:20
76386,5/30/2025,sierra-gold,8475,5.9,8:41,1:45
76400,5/30/2025,sierra-gold,8480,5.2,8:12,1:32
76263,5/29/2025,sierra-gold,8431,5.1,7:58,1:31
76257,5/29/2025,sierra-gold,8475,5.5,8:17,1:36
76270,5/29/2025,sierra-gold,8480,5.0,8:17,1:28
76111,5/28/2025,sierra-gold,8431,5.4,8:13,1:38
76142,5/28/2025,sierra-gold,8432,2.9,10:56,1:06
76143,5/28/2025,sierra-gold,8433,4.2,7:58,1:34
76121,5/28/2025,sierra-gold,8472,3.4,8:06,1:18
76110,5/28/2025,sierra-gold,8475,5.1,7:49,1:30
76113,5/28/2025,sierra-gold,8480,5.7,8:28,1:44
75978,5/27/2025,sierra-gold,8431,3.5,7:59,1:04
75970,5/27/2025,sierra-gold,8432,4.1,8:51,1:27
75972,5/27/2025,sierra-gold,8433,4.3,8:43,1:29
75971,5/27/2025,sierra-gold,8472,3.6,8:45,1:20
75973,5/27/2025,sierra-gold,8475,4.2,8:25,1:19
75980,5/27/2025,sierra-gold,8480,4.4,8:07,1:22
75914,5/26/2025,sierra-gold,8431,4.2,8:36,2:06
75911,5/26/2025,sierra-gold,8432,4.0,8:26,1:24
